Ticket ID,Customer Name,Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Customer ID,Industry,Region,Company Size,Plan Type,Account Created Date,Usage Months,Total Active Days,Total Sessions,Total Product Actions,Average Collaborators,Average Integrations Used,First Month Sessions,Last Month Sessions,Session Trend per Month,Active Day Trend per Month,Sessions per Active Day,Actions per Session,Session Change Percent,First Response Time Parsed,Time to Resolution Parsed,Account Age Years,Resolution Hours Raw,Resolution Time Valid,Resolution Hours Clean,At Risk
5629,Jessica Wagner,robertskristina@example.com,32,Other,Trello,02-08-2021,Cancellation request,Account access,Open,,Medium,Social media,,,,CUST06385,Technology,North America,1000+,Enterprise,2020-08-21,5,65,111,547,11.4,7.2,18,23,0.9999999999999978,0.6999999999999996,1.7076923076923076,4.927927927927928,0.2777777777777778,,,,,False,,1
5630,James Hancock,marksdanielle@example.net,24,Male,Loom,18-07-2021,Product inquiry,Network problem,Closed,Page writer wind recent wrong civil.,Medium,Social media,01-06-2023 05:52,01-06-2023 22:42,2.0,CUST04737,Technology,Europe,201-500,Free,2020-04-14,5,17,34,192,9.2,1.0,4,4,-0.40000000000000047,-0.20000000000000023,2.0,5.647058823529412,0.0,2023-06-01 05:52:00,2023-06-01 22:42:00,3.1293634496919918,16.833333333333332,True,16.833333333333332,0
5631,Daniel Gallegos,ctaylor@example.com,22,Male,Jira,24-09-2020,Billing inquiry,Account access,Open,,Critical,Social media,,,,CUST01500,Media & Communications,Asia-Pacific,501-1000,Standard,2019-05-25,5,73,152,967,11.6,2.8,29,34,0.2999999999999982,1.4999999999999996,2.0821917808219177,6.3618421052631575,0.1724137931034483,,,,,False,,0
5632,Alexandra Hall,simmonssara@example.org,18,Other,Jira,10-11-2021,Technical issue,Device compatibility issue,Open,,Critical,Phone,,,,CUST06824,Education,North America,201-500,Standard,2021-05-14,5,58,119,686,14.6,2.0,25,25,-1.0621977446548659e-15,-0.5000000000000017,2.0517241379310347,5.764705882352941,0.0,,,,,False,,0
5633,Jose Erickson,emilyparsons@example.org,42,Female,Bitbucket,26-09-2021,Product inquiry,Cancellation request,Pending Customer Response,,High,Email,01-06-2023 11:52,,,CUST02133,Retail,Asia-Pacific,51-200,Standard,2021-08-19,5,54,111,612,9.2,1.6,23,21,-0.20000000000000379,-1.3481060890925098e-15,2.0555555555555554,5.513513513513513,-0.08695652173913043,2023-06-01 11:52:00,,1.782340862422998,,False,,0
5634,Jason Lam MD,qdawson@example.com,63,Other,Jira,15-05-2021,Billing inquiry,Data loss,Open,,High,Social media,,,,CUST06022,Financial Services,Asia-Pacific,11-50,Standard,2020-12-30,5,72,153,758,12.4,2.4,31,30,0.19999999999999832,0.1999999999999992,2.125,4.954248366013072,-0.03225806451612903,,,,,False,,0
5635,Trevor Jackson,kelsey83@example.org,53,Male,Jira,28-02-2021,Technical issue,Account access,Open,,Medium,Chat,,,,CUST04063,Retail,Other,201-500,Premium,2020-12-21,5,34,64,406,12.8,3.8,12,10,0.2999999999999996,0.2999999999999992,1.8823529411764706,6.34375,-0.16666666666666666,,,,,False,,0
5636,Stephanie Ortega,panderson@example.net,70,Other,Trello,23-09-2021,Product inquiry,Software bug,Closed,Official soldier your.,Low,Email,01-06-2023 22:15,01-06-2023 15:29,1.0,CUST05729,Manufacturing,Asia-Pacific,201-500,Premium,2020-09-22,5,80,144,779,11.4,3.6,30,27,-1.0000000000000033,-0.8000000000000028,1.8,5.409722222222222,-0.1,2023-06-01 22:15:00,2023-06-01 15:29:00,2.6885694729637235,-6.766666666666667,False,,0
5637,Alison Clark,mrogers@example.org,28,Male,Confluence,11-06-2021,Product inquiry,Network problem,Closed,Truth day paper term sit save project believe.,Low,Phone,01-06-2023 04:19,01-06-2023 18:47,3.0,CUST05331,Healthcare,Other,501-1000,Premium,2020-06-07,5,56,111,532,9.8,4.4,20,26,1.7999999999999976,1.0999999999999996,1.9821428571428572,4.792792792792793,0.3,2023-06-01 04:19:00,2023-06-01 18:47:00,2.9815195071868583,14.466666666666667,True,14.466666666666667,0
5638,Allison Morales,trevor24@example.com,69,Other,Jira,19-04-2021,Billing inquiry,Product setup,Open,,Low,Social media,,,,CUST07448,Technology,Europe,201-500,Standard,2020-01-05,5,56,117,777,16.2,1.4,17,21,1.0999999999999985,0.19999999999999982,2.0892857142857144,6.641025641025641,0.23529411764705882,,,,,False,,0
5639,John Decker,xjackson@example.org,23,Female,Loom,25-07-2020,Cancellation request,Data loss,Open,,High,Email,,,,CUST08071,Media & Communications,Europe,501-1000,Enterprise,2020-02-28,5,25,51,283,11.0,5.4,7,12,0.8,0.49999999999999994,2.04,5.549019607843137,0.7142857142857143,,,,,False,,1
5640,Allen Davis,amyfigueroa@example.com,19,Male,Trello,01-03-2020,Technical issue,Display issue,Open,,Medium,Email,,,,CUST00267,Education,Europe,201-500,Enterprise,2018-08-30,5,30,62,423,10.8,5.6,8,12,1.5999999999999985,0.7999999999999996,2.066666666666667,6.82258064516129,0.5,,,,,False,,0
5641,Stephen Carter,williamhoffman@example.net,40,Female,Jira,12-11-2020,Refund request,Account access,Closed,Understand ago why leg himself.,Medium,Email,01-06-2023 19:31,01-06-2023 22:15,3.0,CUST07900,Media & Communications,Other,201-500,Standard,2019-05-18,5,65,123,772,8.4,2.4,30,25,-1.2000000000000024,-1.1000000000000012,1.8923076923076922,6.276422764227642,-0.16666666666666666,2023-06-01 19:31:00,2023-06-01 22:15:00,4.03832991101985,2.7333333333333334,True,2.7333333333333334,1
5642,David Hogan,hbray@example.org,27,Other,Loom,03-04-2021,Product inquiry,Device compatibility issue,Open,,High,Email,,,,CUST02763,Healthcare,Australia & New Zealand,51-200,Premium,2020-05-08,5,65,121,517,12.0,5.0,30,22,-1.3000000000000016,-1.7000000000000017,1.8615384615384616,4.2727272727272725,-0.26666666666666666,,,,,False,,0
5643,Shannon Lee,xwatson@example.net,58,Other,Confluence,27-03-2021,Refund request,Loading issue,Closed,Dinner work million difficult detail now middle.,Low,Email,01-06-2023 01:55,01-06-2023 13:38,2.0,CUST08108,Manufacturing,Europe,1000+,Enterprise,2020-01-16,5,96,187,794,12.0,6.4,30,42,2.0999999999999956,1.0999999999999979,1.9479166666666667,4.245989304812834,0.4,2023-06-01 01:55:00,2023-06-01 13:38:00,3.373032169746749,11.716666666666667,True,11.716666666666667,1
5644,Katrina Horne,sherryandersen@example.org,70,Male,Jira,12-11-2020,Product inquiry,Software bug,Open,,Medium,Phone,,,,CUST06810,Retail,Australia & New Zealand,11-50,Enterprise,2020-07-16,5,33,57,319,10.4,5.2,13,4,-1.9000000000000004,-1.400000000000001,1.7272727272727273,5.5964912280701755,-0.6923076923076923,,,,,False,,0
5645,Ashley Brown,washingtonjacqueline@example.net,21,Male,Jira,28-08-2021,Technical issue,Integration,Open,,Critical,Social media,,,,CUST07795,Technology,Australia & New Zealand,11-50,Free,2020-09-10,5,52,106,572,12.8,1.0,22,21,-0.4000000000000024,0.5999999999999996,2.0384615384615383,5.39622641509434,-0.045454545454545456,,,,,False,,0
5646,Molly George,ibell@example.org,39,Other,Jira,17-09-2020,Product inquiry,Account access,Closed,Beat art dog reflect along new.,High,Chat,01-06-2023 01:02,01-06-2023 04:53,3.0,CUST03009,Technology,Asia-Pacific,51-200,Standard,2019-08-15,5,14,32,175,8.4,2.2,6,8,0.2999999999999997,0.1999999999999998,2.2857142857142856,5.46875,0.3333333333333333,2023-06-01 01:02:00,2023-06-01 04:53:00,3.7946611909650922,3.85,True,3.85,0
5647,Ethan Mcpherson,brandon65@example.org,42,Male,Jira,24-07-2021,Technical issue,Cancellation request,Open,,Critical,Phone,,,,CUST00763,Education,Asia-Pacific,51-200,Premium,2021-05-21,5,56,112,667,12.6,4.2,21,22,0.3999999999999986,0.09999999999999941,2.0,5.955357142857143,0.047619047619047616,,,,,False,,0
5648,Lawrence Contreras,jeremiah27@example.org,37,Male,Trello,23-10-2020,Product inquiry,Account access,Closed,Discover subject president bill Congress.,Medium,Chat,01-06-2023 06:47,01-06-2023 06:52,5.0,CUST03420,Media & Communications,Asia-Pacific,51-200,Premium,2019-11-28,5,56,114,659,16.2,4.2,24,21,-0.8000000000000004,0.49999999999999895,2.0357142857142856,5.780701754385965,-0.125,2023-06-01 06:47:00,2023-06-01 06:52:00,3.5071868583162216,0.08333333333333333,True,0.08333333333333333,0
5649,Ann Baker,kevinjohnson@example.org,51,Other,Loom,12-09-2020,Billing inquiry,Email delivery problem,Open,,High,Social media,,,,CUST04122,Financial Services,North America,51-200,Standard,2020-08-05,5,40,73,489,11.2,2.0,17,20,0.6999999999999992,0.6999999999999997,1.825,6.698630136986301,0.17647058823529413,,,,,False,,0
5650,Lauren Wiggins,ksmith@example.com,69,Other,Bitbucket,27-03-2021,Refund request,Refund request,Closed,Strategy reveal their perform official change.,Critical,Social media,01-06-2023 11:49,01-06-2023 10:56,5.0,CUST04272,Education,Europe,1-10,Standard,2020-06-03,5,52,118,646,10.2,2.4,22,25,0.19999999999999588,0.19999999999999943,2.269230769230769,5.47457627118644,0.13636363636363635,2023-06-01 11:49:00,2023-06-01 10:56:00,2.9924709103353866,-0.8833333333333333,False,,1
5651,Mike Harris,richard82@example.net,49,Female,Trello,19-06-2021,Refund request,Email delivery problem,Closed,Test yard poor old organization such dinner.,Medium,Email,01-06-2023 21:31,01-06-2023 02:06,2.0,CUST06244,Professional Services,Australia & New Zealand,51-200,Enterprise,2021-03-06,5,88,169,833,11.8,6.0,33,34,0.5999999999999994,1.3999999999999986,1.9204545454545454,4.928994082840236,0.030303030303030304,2023-06-01 21:31:00,2023-06-01 02:06:00,2.236824093086927,-19.416666666666668,False,,1
5652,Christopher Lang,snydersheryl@example.org,60,Female,Loom,19-01-2021,Technical issue,Payment issue,Pending Customer Response,,Critical,Email,01-06-2023 01:38,,,CUST06899,Technology,Asia-Pacific,201-500,Standard,2020-02-19,5,36,66,384,10.4,3.0,15,11,-8.101317464910243e-16,-0.40000000000000085,1.8333333333333333,5.818181818181818,-0.26666666666666666,2023-06-01 01:38:00,,3.2799452429842573,,False,,0
5653,Kenneth Parrish,jason31@example.net,29,Female,Bitbucket,26-09-2020,Refund request,Product setup,Pending Customer Response,,Low,Email,01-06-2023 12:18,,,CUST03261,Technology,Australia & New Zealand,1000+,Standard,2020-07-16,5,32,67,318,11.6,1.8,16,14,-1.4475184736917718e-15,0.09999999999999952,2.09375,4.746268656716418,-0.125,2023-06-01 12:18:00,,2.8747433264887063,,False,,1
5654,Tom Hunt,bstevenson@example.net,32,Male,Confluence,27-04-2021,Refund request,Network problem,Open,,Medium,Email,,,,CUST00949,Other,Europe,501-1000,Standard,2019-11-14,5,24,49,199,9.2,2.0,11,11,0.49999999999999933,0.1999999999999999,2.0416666666666665,4.061224489795919,0.0,,,,,False,,1
5655,Jacob Robinson,lopezrichard@example.org,30,Female,Jira,16-08-2021,Cancellation request,Payment issue,Open,,Critical,Email,,,,CUST04575,Technology,Australia & New Zealand,201-500,Enterprise,2020-03-24,5,31,63,369,11.6,5.8,16,12,-0.8000000000000014,-0.20000000000000023,2.032258064516129,5.857142857142857,-0.25,,,,,False,,1
5656,Phillip Robinson,julie28@example.com,47,Male,Loom,29-04-2020,Technical issue,Integration,Pending Customer Response,,Medium,Chat,01-06-2023 18:14,,,CUST03847,Technology,Australia & New Zealand,1000+,Enterprise,2019-12-01,5,51,115,622,12.6,6.4,21,26,0.7999999999999996,0.6999999999999987,2.2549019607843137,5.408695652173913,0.23809523809523808,2023-06-01 18:14:00,,3.4989733059548254,,False,,0
5657,Danielle Carpenter,deborah06@example.org,66,Other,Jira,20-01-2020,Product inquiry,Refund request,Open,,Low,Phone,,,,CUST01792,Professional Services,North America,11-50,Enterprise,2018-11-04,5,87,168,898,16.6,5.6,31,31,-1.2000000000000066,0.1999999999999998,1.9310344827586208,5.345238095238095,0.0,,,,,False,,0
5658,Brandon Rhodes,susan46@example.org,52,Male,Bitbucket,29-11-2021,Cancellation request,Payment issue,Closed,Past despite figure child task only color too.,Critical,Phone,01-06-2023 17:06,01-06-2023 10:05,5.0,CUST07087,Technology,North America,51-200,Free,2021-05-14,5,13,25,142,8.8,1.2,8,5,-0.900000000000001,-0.20000000000000018,1.9230769230769231,5.68,-0.375,2023-06-01 17:06:00,2023-06-01 10:05:00,2.0479123887748116,-7.016666666666667,False,,1
5659,Monique Jimenez,nmartinez@example.net,26,Male,Jira,01-07-2021,Cancellation request,Email delivery problem,Open,,Critical,Chat,,,,CUST05534,Government & Public Sector,Asia-Pacific,201-500,Standard,2020-08-27,5,39,70,379,10.8,2.4,12,12,-3.0649006191782944e-16,-0.10000000000000038,1.794871794871795,5.414285714285715,0.0,,,,,False,,1
5660,James Hudson,smills@example.com,54,Female,Trello,25-03-2021,Cancellation request,Product recommendation,Open,,High,Email,,,,CUST06845,Media & Communications,Other,1-10,Standard,2020-04-06,5,32,59,382,10.6,1.6,14,12,-0.7000000000000008,-0.10000000000000105,1.84375,6.47457627118644,-0.14285714285714285,,,,,False,,1
5661,Robin Lopez,kelly21@example.net,38,Male,Loom,25-03-2021,Billing inquiry,Data loss,Open,,Low,Phone,,,,CUST04042,Technology,Asia-Pacific,11-50,Enterprise,2020-01-28,5,36,72,385,13.0,6.2,13,15,0.4999999999999991,0.19999999999999898,2.0,5.347222222222222,0.15384615384615385,,,,,False,,0
5662,Kimberly Baker,lpeters@example.net,70,Female,Confluence,04-02-2020,Cancellation request,Product setup,Pending Customer Response,,Critical,Chat,01-06-2023 03:05,,,CUST04601,Media & Communications,North America,201-500,Free,2019-02-06,5,12,26,132,6.4,0.6,3,2,-0.1000000000000006,0.09999999999999991,2.1666666666666665,5.076923076923077,-0.3333333333333333,2023-06-01 03:05:00,,4.314852840520191,,False,,1
5663,Stephanie Roberts,akirby@example.org,57,Female,Confluence,15-08-2020,Refund request,Payment issue,Closed,Sit physical home where.,Medium,Email,01-06-2023 11:24,01-06-2023 22:55,5.0,CUST00106,Technology,North America,11-50,Standard,2019-12-27,5,20,43,288,9.4,2.2,7,9,0.8999999999999999,0.49999999999999967,2.15,6.6976744186046515,0.2857142857142857,2023-06-01 11:24:00,2023-06-01 22:55:00,3.4277891854893907,11.516666666666667,True,11.516666666666667,1
5664,Mason Rodgers,qbrown@example.com,54,Other,Jira,09-10-2020,Product inquiry,Device compatibility issue,Pending Customer Response,,Low,Email,01-06-2023 20:03,,,CUST06013,Education,North America,1000+,Premium,2019-05-18,5,42,89,499,12.0,4.8,21,20,-0.4000000000000017,-0.30000000000000104,2.119047619047619,5.606741573033708,-0.047619047619047616,2023-06-01 20:03:00,,4.03832991101985,,False,,0
5665,Larry Lawrence,ffitzgerald@example.com,46,Male,Loom,23-04-2021,Technical issue,Product compatibility,Closed,East degree with.,High,Chat,01-06-2023 03:30,01-06-2023 20:30,5.0,CUST02302,Government & Public Sector,Europe,1000+,Premium,2019-12-10,5,23,47,268,10.0,4.4,12,17,0.5999999999999994,-7.387144844814366e-16,2.0434782608695654,5.702127659574468,0.4166666666666667,2023-06-01 03:30:00,2023-06-01 20:30:00,3.4743326488706368,17.0,True,17.0,0
5666,Jessica George,edwardhaas@example.org,25,Male,Trello,21-01-2021,Product inquiry,Network problem,Closed,Politics according poor blood concern road great.,Critical,Phone,01-06-2023 14:42,01-06-2023 16:07,4.0,CUST02036,Professional Services,Europe,11-50,Free,2019-11-01,5,24,48,312,10.6,1.0,9,7,-0.2000000000000014,0.29999999999999966,2.0,6.5,-0.2222222222222222,2023-06-01 14:42:00,2023-06-01 16:07:00,3.5811088295687883,1.4166666666666667,True,1.4166666666666667,0
5667,Joseph Rose,tammy38@example.com,24,Other,Confluence,19-03-2020,Billing inquiry,Integration,Pending Customer Response,,Low,Chat,01-06-2023 13:48,,,CUST07128,Healthcare,Asia-Pacific,51-200,Standard,2019-02-11,5,26,58,323,12.2,1.8,16,13,-1.0000000000000016,0.29999999999999954,2.230769230769231,5.568965517241379,-0.1875,2023-06-01 13:48:00,,4.301163586584531,,False,,0
5668,Kimberly Cervantes,harrisgeorge@example.com,19,Female,Confluence,15-09-2020,Billing inquiry,Product compatibility,Closed,Available enjoy address usually long throughout arrive five.,High,Social media,01-06-2023 05:34,01-06-2023 04:29,4.0,CUST02735,Manufacturing,Europe,51-200,Premium,2019-05-09,5,31,58,365,10.4,4.2,15,11,-0.800000000000001,-0.40000000000000047,1.8709677419354838,6.293103448275862,-0.26666666666666666,2023-06-01 05:34:00,2023-06-01 04:29:00,4.0629705681040384,-1.0833333333333333,False,,0
5669,Melinda Edwards,gloveramanda@example.com,50,Female,Jira,15-10-2020,Technical issue,Loading issue,Closed,Various attack there according to citizen.,Low,Phone,01-06-2023 03:06,01-06-2023 19:11,4.0,CUST02556,Technology,Europe,1-10,Standard,2020-10-07,5,52,100,492,10.4,1.6,21,18,-0.2000000000000021,-0.6000000000000003,1.9230769230769231,4.92,-0.14285714285714285,2023-06-01 03:06:00,2023-06-01 19:11:00,2.647501711156742,16.083333333333332,True,16.083333333333332,0
5670,Abigail Kennedy,millerjennifer@example.org,31,Female,Trello,06-06-2021,Refund request,Refund request,Pending Customer Response,,Low,Social media,01-06-2023 11:16,,,CUST05197,Healthcare,Other,201-500,Standard,2020-01-05,5,57,118,777,14.4,3.2,18,27,1.4999999999999987,1.6999999999999995,2.0701754385964914,6.584745762711864,0.5,2023-06-01 11:16:00,,3.403148528405202,,False,,1
5671,Suzanne Peters,krose@example.net,42,Male,Loom,19-11-2021,Product inquiry,Email delivery problem,Closed,Image item argue may look growth task.,High,Email,01-06-2023 22:37,01-06-2023 21:04,5.0,CUST04266,Technology,Australia & New Zealand,1000+,Premium,2021-03-11,5,39,78,474,9.4,3.8,14,14,-0.100000000000001,0.39999999999999974,2.0,6.076923076923077,0.0,2023-06-01 22:37:00,2023-06-01 21:04:00,2.223134839151266,-1.55,False,,0
5672,Eric May,bcollier@example.com,55,Other,Bitbucket,01-11-2020,Billing inquiry,Product compatibility,Closed,Policy long color left television provide.,Low,Chat,01-06-2023 23:17,01-06-2023 17:49,3.0,CUST00573,Retail,North America,1000+,Premium,2020-09-18,5,62,117,593,11.2,3.6,21,27,1.7999999999999985,1.3999999999999992,1.8870967741935485,5.068376068376068,0.2857142857142857,2023-06-01 23:17:00,2023-06-01 17:49:00,2.6995208761122518,-5.466666666666667,False,,0
5673,Brooke Foster,jasonsmith@example.net,38,Male,Jira,28-07-2020,Refund request,Installation support,Pending Customer Response,,Critical,Social media,01-06-2023 13:38,,,CUST03286,Retail,North America,201-500,Premium,2019-02-26,5,54,110,609,13.0,4.4,26,19,-1.800000000000006,-1.3481060890925098e-15,2.037037037037037,5.536363636363636,-0.2692307692307692,2023-06-01 13:38:00,,4.26009582477755,,False,,1
5674,Kelly Velasquez,laneblake@example.org,45,Male,Trello,06-05-2020,Billing inquiry,Account access,Closed,Good because sister.,Critical,Phone,01-06-2023 16:53,01-06-2023 08:12,1.0,CUST04321,Technology,Australia & New Zealand,51-200,Free,2020-04-04,5,27,51,310,9.8,1.0,9,10,0.7999999999999998,0.3999999999999996,1.8888888888888888,6.078431372549019,0.1111111111111111,2023-06-01 16:53:00,2023-06-01 08:12:00,3.156741957563313,-8.683333333333334,False,,0
5675,Michael Sanchez,rosariomark@example.com,56,Male,Confluence,16-09-2020,Technical issue,Device compatibility issue,Open,,High,Phone,,,,CUST06463,Financial Services,Asia-Pacific,201-500,Standard,2019-04-17,5,30,63,304,8.8,3.0,7,14,1.199999999999999,0.6,2.1,4.825396825396825,1.0,,,,,False,,0
5676,Karen Ford,xwatson@example.com,21,Female,Jira,08-08-2020,Billing inquiry,Network problem,Closed,Indicate history share product involve suggest site.,Low,Email,01-06-2023 07:27,01-06-2023 06:43,1.0,CUST08107,Financial Services,Asia-Pacific,11-50,Premium,2020-02-02,5,72,136,674,10.8,3.6,27,25,-0.700000000000004,-0.20000000000000107,1.8888888888888888,4.955882352941177,-0.07407407407407407,2023-06-01 07:27:00,2023-06-01 06:43:00,3.326488706365503,-0.7333333333333333,False,,0
5677,David Lawrence,dking@example.org,24,Other,Loom,04-01-2021,Refund request,Installation support,Pending Customer Response,,Medium,Chat,01-06-2023 05:14,,,CUST01894,Professional Services,Australia & New Zealand,1000+,Standard,2020-09-16,5,28,50,300,9.0,3.0,7,9,0.09999999999999985,-2.713208306179595e-16,1.7857142857142858,6.0,0.2857142857142857,2023-06-01 05:14:00,,2.704996577686516,,False,,1
5678,Amanda Wiggins,payneeric@example.com,26,Female,Jira,05-02-2020,Product inquiry,Account access,Open,,Low,Social media,,,,CUST05829,Technology,Asia-Pacific,51-200,Standard,2019-03-19,5,52,101,657,13.6,1.6,20,19,0.3999999999999996,-1.5049367095370346e-15,1.9423076923076923,6.5049504950495045,-0.05,,,,,False,,0
